"","split"
"19971","train"
"19972","train"
"19973","train"
"19974","test"
"19975","train"
"19976","train"
"19977","test"
"19978","train"
"19979","test"
"19980","test"
"19981","test"
"19982","train"
"19983","test"
"19984","train"
"19985","train"
"19986","test"
"19987","test"
"19988","train"
"19989","train"
"19990","train"
"19991","train"
"19992","train"
"19993","train"
"19994","train"
"19995","train"
"19996","train"
"19997","test"
"19998","train"
"19999","train"
"20000","train"
"20001","train"
"20002","train"
"20003","train"
"20004","train"
"20005","train"
"20006","train"
"20007","test"
"20008","train"
"20009","train"
"20010","train"
"20011","train"
"20012","train"
"20013","train"
"20014","train"
"20015","test"
"20016","test"
"20017","train"
"20018","train"
"20019","test"
"20020","train"
"20021","train"
"20022","train"
"20023","train"
"20024","train"
"20025","train"
"20026","test"
"20027","test"
"20028","test"
"20029","train"
"20030","test"
"20031","train"
"20032","train"
"20033","test"
"20034","train"
"20035","test"
"20036","train"
"20037","train"
"20038","test"
"20039","test"
"20040","train"
"20041","train"
"20042","test"
"20043","train"
"20044","train"
"20045","train"
"20046","train"
"20047","train"
"20048","test"
"20049","train"
"20050","train"
"20051","test"
"20052","train"
"20053","train"
"20054","train"
"20055","train"
"20056","train"
"20057","train"
"20058","train"
"20059","train"
"20060","train"
"20061","test"
"20062","train"
"20063","test"
"20064","train"
"20065","train"
"20066","train"
"20067","test"
"20068","test"
"20069","train"
"20070","train"
"20071","test"
"20072","train"
"20073","train"
"20074","train"
"20075","train"
"20076","test"
"20077","train"
"20078","train"
"20079","train"
"20080","train"
"20081","train"
"20082","train"
"20083","train"
"20084","test"
"20085","train"
"20086","train"
"20087","train"
"20088","train"
"20089","train"
"20090","train"
"20091","test"
"20092","test"
"20093","train"
"20094","train"
"20095","train"
"20096","test"
"20097","train"
"20098","train"
"20099","train"
"20100","train"
"20101","train"
"20102","test"
"20103","train"
"20104","train"
"20105","train"
"20106","train"
"20107","test"
"20108","train"
"20109","train"
"20110","test"
"20111","train"
"20112","train"
"20113","train"
"20114","train"
"20115","train"
"20116","train"
"20117","train"
"20118","test"
"20119","test"
"20120","train"
"20121","train"
"20122","train"
"20123","test"
"20124","train"
"20125","test"
"20126","train"
"20127","train"
"20128","train"
"20129","train"
"20130","test"
"20131","train"
"20132","train"
"20133","train"
"20134","train"
"20135","test"
"20136","train"
"20137","test"
"20138","train"
"20139","train"
"20140","test"
"20141","train"
"20142","train"
"20143","test"
"20144","train"
"20145","train"
"20146","train"
"20147","test"
"20148","train"
"20149","test"
"20150","train"
"20151","train"
"20152","train"
"20153","test"
"20154","train"
"20155","train"
"20156","train"
"20157","train"
"20158","train"
"20159","train"
"20160","test"
"20161","train"
"20162","test"
"20163","test"
"20164","train"
"20165","train"
"20166","train"
"20167","train"
"20168","train"
"20169","test"
"20170","train"
"20171","train"
"20172","train"
"20173","train"
"20174","train"
"20175","test"
"20176","train"
"20177","train"
"20178","train"
"20179","test"
"20180","train"
"20181","train"
"20182","train"
"20183","test"
"20184","train"
"20185","train"
"20186","train"
"20187","train"
"20188","train"
"20189","train"
"20190","test"
"20191","train"
"20192","train"
"20193","test"
"20194","train"
"20195","train"
"20196","train"
"20197","train"
"20198","train"
"20199","train"
"20200","train"
"20201","train"
"20202","train"
"20203","train"
"20204","train"
"20205","train"
"20206","train"
"20207","train"
"20208","train"
"20209","train"
"20210","train"
"20211","test"
"20212","train"
"20213","train"
"20214","train"
"20215","train"
"20216","train"
"20217","train"
"20218","test"
"20219","test"
"20220","train"
"20221","train"
"20222","test"
"20223","train"
"20224","train"
"20225","test"
"20226","train"
"20227","test"
"20228","test"
"20229","test"
"20230","train"
"20231","test"
"20232","train"
"20233","test"
"20234","test"
"20235","train"
"20236","train"
"20237","train"
"20238","train"
"20239","train"
"20240","test"
"20241","test"
"20242","test"
"20243","train"
"20244","train"
"20245","train"
"20246","test"
"20247","test"
"20248","train"
"20249","test"
"20250","test"
"20251","train"
"20252","train"
"20253","test"
"20254","train"
"20255","test"
"20256","train"
"20257","train"
"20258","train"
"20259","train"
"20260","train"
"20261","train"
"20262","train"
"20263","test"
"20264","train"
"20265","test"
"20266","test"
"20267","train"
"20268","train"
"20269","test"
"20270","train"
"20271","train"
"20272","train"
"20273","test"
"20274","test"
"20275","train"
"20276","train"
"20277","test"
"20278","train"
"20279","train"
"20280","train"
"20281","train"
"20282","train"
"20283","test"
"20284","train"
"20285","test"
"20286","train"
"20287","train"
"20288","train"
"20289","test"
"20290","train"
"20291","train"
"20292","test"
"20293","train"
"20294","train"
"20295","train"
"20296","test"
"20297","train"
"20298","train"
"20299","train"
"20300","train"
"20301","train"
"20302","train"
"20303","test"
"20304","train"
"20305","train"
"20306","test"
"20307","train"
"20308","test"
"20309","train"
"20310","test"
"20311","train"
"20312","train"
"20313","train"
"20314","train"
"20315","train"
"20316","train"
"20317","train"
"20318","test"
"20319","test"
"20320","test"
"20321","test"
"20322","train"
"20323","test"
"20324","test"
"20325","test"
"20326","train"
"20327","train"
"20328","train"
"20329","train"
"20330","test"
"20331","test"
"20332","train"
"20333","test"
"20334","train"
"20335","train"
"20336","train"
"20337","train"
"20338","train"
"20339","test"
"20340","train"
"20341","test"
"20342","train"
"20343","train"
"20344","train"
"20345","test"
"20346","train"
"20347","train"
"20348","train"
"20349","train"
"20350","train"
"20351","train"
"20352","train"
"20353","test"
"20354","train"
"20355","train"
"20356","train"
"20357","train"
"20358","train"
"20359","train"
"20360","train"
"20361","train"
"20362","train"
"20363","test"
"20364","test"
"20365","train"
"20366","test"
"20367","train"
"20368","train"
"20369","train"
"20370","train"
"20371","test"
"20372","train"
"20373","test"
"20374","test"
"20375","test"
"20376","train"
"20377","test"
"20378","train"
"20379","test"
"20380","test"
"20381","train"
"20382","test"
"20383","train"
"20384","train"
"20385","test"
"20386","test"
"20387","train"
"20388","train"
"20389","test"
"20390","train"
"20391","train"
"20392","train"
"20393","test"
"20394","train"
"20395","train"
"20396","train"
"20397","train"
"20398","train"
"20399","train"
"20400","train"
"20401","train"
"20402","test"
"20403","test"
"20404","train"
"20405","train"
"20406","train"
"20407","train"
"20408","train"
"20409","train"
"20410","train"
"20411","train"
"20412","train"
"20413","test"
"20414","train"
"20415","train"
"20416","train"
"20417","train"
"20418","test"
"20419","train"
"20420","test"
"20421","train"
"20422","train"
"20423","train"
"20424","train"
"20425","train"
"20426","train"
"20427","test"
"20428","train"
"20429","train"
"20430","test"
"20431","test"
"20432","test"
"20433","train"
"20434","test"
"20435","train"
"20436","test"
"20437","test"
"20438","train"
"20439","train"
"20440","test"
"20441","train"
"20442","train"
"20443","train"
"20444","train"
"20445","test"
"20446","test"
"20447","train"
"20448","test"
"20449","train"
"20450","train"
"20451","train"
"20452","train"
"20453","test"
"20454","train"
"20455","test"
"20456","test"
"20457","train"
"20458","train"
"20459","train"
"20460","test"
"20461","train"
"20462","train"
"20463","train"
"20464","train"
"20465","test"
"20466","train"
"20467","test"
"20468","test"
"20469","test"
"20470","train"
"20471","test"
"20472","train"
"20473","test"
"20474","train"
"20475","train"
"20476","train"
"20477","train"
"20478","train"
"20479","train"
"20480","test"
"20481","train"
"20482","train"
"20483","train"
"20484","train"
"20485","train"
"20486","train"
"20487","train"
"20488","test"
"20489","train"
"20490","train"
"20491","train"
"20492","test"
"20493","train"
"20494","train"
"20495","test"
"20496","train"
"20497","train"
"20498","train"
"20499","train"
"20500","test"
"20501","test"
"20502","test"
"20503","train"
"20504","test"
"20505","train"
"20506","train"
"20507","train"
"20508","train"
"20509","train"
"20510","test"
"20511","train"
"20512","train"
"20513","test"
"20514","train"
"20515","test"
"20516","train"
"20517","train"
"20518","train"
"20519","train"
"20520","train"
"20521","train"
"20522","train"
"20523","train"
"20524","train"
"20525","train"
"20526","train"
"20527","train"
"20528","test"
"20529","train"
"20530","train"
"20531","train"
"20532","train"
"20533","test"
"20534","train"
"20535","test"
"20536","train"
"20537","train"
"20538","test"
"20539","train"
"20540","train"
"20541","test"
"20542","test"
"20543","train"
"20544","train"
"20545","test"
"20546","train"
"20547","train"
"20548","test"
"20549","train"
"20550","test"
"20551","train"
"20552","train"
"20553","test"
"20554","test"
"20555","train"
"20556","train"
"20557","train"
"20558","train"
"20559","train"
"20560","test"
"20561","train"
"20562","train"
"20563","train"
"20564","train"
"20565","train"
"20566","test"
"20567","test"
"20568","test"
"20569","test"
"20570","train"
"20571","train"
"20572","test"
"20573","train"
"20574","test"
"20575","train"
"20576","train"
"20577","test"
"20578","train"
"20579","train"
"20580","train"
"20581","train"
"20582","train"
"20583","test"
"20584","train"
"20585","test"
"20586","train"
"20587","train"
"20588","train"
"20589","train"
"20590","train"
"20591","train"
"20592","test"
"20593","test"
"20594","train"
"20595","train"
"20596","train"
"20597","train"
"20598","train"
"20599","train"
"20600","train"
"20601","train"
"20602","test"
"20603","train"
"20604","train"
"20605","train"
"20606","train"
"20607","test"
"20608","test"
"20609","test"
"20610","train"
"20611","test"
"20612","train"
"20613","train"
"20614","train"
"20615","train"
"20616","train"
"20617","test"
"20618","train"
"20619","train"
"20620","train"
"20621","test"
"20622","train"
"20623","test"
"20624","test"
"20625","train"
"20626","train"
"20627","train"
"20628","train"
"20629","test"
"20630","test"
"20631","test"
"20632","test"
"20633","test"
"20634","test"
"20635","train"
"20636","train"
"20637","test"
"20638","train"
"20639","train"
"20640","test"
"20641","train"
"20642","train"
"20643","train"
"20644","train"
"20645","train"
"20646","train"
"20647","train"
"20648","train"
"20649","train"
"20650","train"
"20651","train"
"20652","test"
"20653","test"
"20654","test"
"20655","test"
"20656","train"
"20657","test"
"20658","train"
"20659","test"
"20660","train"
"20661","train"
"20662","test"
"20663","train"
"20664","test"
"20665","train"
"20666","train"
