"","split"
"20866","test"
"20867","train"
"20868","train"
"20869","train"
"20870","train"
"20871","test"
"20872","test"
"20873","train"
"20874","train"
"20875","train"
"20876","test"
"20877","train"
"20878","train"
"20879","train"
"20880","test"
"20881","train"
"20882","train"
"20883","train"
"20884","train"
"20885","train"
"20886","train"
"20887","train"
"20888","test"
"20889","test"
"20890","train"
"20891","test"
"20892","train"
"20893","train"
"20894","train"
"20895","train"
"20896","train"
"20897","train"
"20898","test"
"20899","train"
"20900","test"
"20901","train"
"20902","train"
"20903","test"
"20904","train"
"20905","train"
"20906","train"
"20907","test"
"20908","test"
"20909","train"
"20910","train"
"20911","test"
"20912","test"
"20913","train"
"20914","test"
"20915","train"
"20916","train"
"20917","test"
"20918","train"
"20919","train"
"20920","train"
"20921","train"
"20922","train"
"20923","train"
"20924","train"
"20925","train"
"20926","test"
"20927","train"
"20928","train"
"20929","train"
"20930","train"
"20931","test"
"20932","train"
"20933","test"
"20934","train"
"20935","train"
"20936","test"
"20937","train"
"20938","train"
"20939","train"
"20940","train"
"20941","train"
"20942","train"
"20943","train"
"20944","train"
"20945","train"
"20946","test"
"20947","train"
"20948","test"
"20949","train"
"20950","train"
"20951","train"
"20952","train"
"20953","train"
"20954","train"
"20955","train"
"20956","train"
"20957","test"
"20958","test"
"20959","train"
"20960","test"
"20961","train"
"20962","train"
"20963","train"
"20964","train"
"20965","train"
"20966","test"
"20967","test"
"20968","train"
"20969","train"
"20970","train"
"20971","train"
"20972","test"
"20973","train"
"20974","train"
"20975","train"
"20976","train"
"20977","test"
"20978","train"
"20979","test"
"20980","train"
"20981","train"
"20982","train"
"20983","train"
"20984","train"
"20985","train"
"20986","train"
"20987","test"
"20988","test"
"20989","train"
"20990","train"
"20991","train"
"20992","train"
"20993","train"
"20994","test"
"20995","train"
"20996","train"
"20997","train"
"20998","test"
"20999","train"
"21000","train"
"21001","test"
"21002","train"
"21003","train"
"21004","train"
"21005","test"
"21006","train"
"21007","test"
"21008","test"
"21009","train"
"21010","train"
"21011","test"
"21012","train"
"21013","test"
"21014","train"
"21015","test"
"21016","train"
"21017","train"
"21018","train"
"21019","train"
"21020","train"
"21021","train"
"21022","test"
"21023","test"
"21024","train"
"21025","train"
"21026","train"
"21027","test"
"21028","train"
"21029","train"
"21030","test"
"21031","test"
"21032","train"
"21033","train"
"21034","train"
"21035","test"
"21036","train"
"21037","test"
"21038","train"
"21039","test"
"21040","train"
"21041","train"
"21042","train"
"21043","train"
"21044","train"
"21045","test"
"21046","train"
"21047","train"
"21048","train"
"21049","test"
"21050","test"
"21051","train"
"21052","train"
"21053","train"
"21054","train"
"21055","test"
"21056","test"
"21057","train"
"21058","train"
"21059","train"
"21060","train"
"21061","test"
"21062","train"
"21063","train"
"21064","test"
"21065","train"
"21066","test"
"21067","train"
"21068","train"
"21069","train"
"21070","train"
"21071","train"
"21072","train"
"21073","train"
"21074","train"
"21075","train"
"21076","train"
"21077","test"
"21078","train"
"21079","test"
"21080","train"
"21081","test"
"21082","train"
"21083","train"
"21084","train"
"21085","train"
"21086","test"
"21087","test"
"21088","test"
"21089","train"
"21090","train"
"21091","train"
"21092","train"
"21093","test"
"21094","train"
"21095","train"
"21096","train"
"21097","test"
"21098","test"
"21099","train"
"21100","train"
"21101","test"
"21102","train"
"21103","train"
"21104","test"
"21105","test"
"21106","train"
"21107","test"
"21108","train"
"21109","test"
"21110","train"
"21111","test"
"21112","train"
"21113","train"
"21114","test"
"21115","train"
"21116","train"
"21117","train"
"21118","train"
"21119","test"
"21120","train"
"21121","train"
"21122","test"
"21123","test"
"21124","test"
"21125","test"
"21126","test"
"21127","train"
"21128","train"
"21129","test"
"21130","train"
"21131","train"
"21132","train"
"21133","test"
"21134","test"
"21135","test"
"21136","train"
"21137","train"
"21138","train"
"21139","train"
"21140","test"
"21141","train"
"21142","train"
"21143","train"
"21144","train"
"21145","test"
"21146","train"
"21147","test"
"21148","train"
"21149","train"
"21150","train"
"21151","train"
"21152","test"
"21153","train"
"21154","test"
"21155","test"
"21156","train"
"21157","train"
"21158","train"
"21159","train"
"21160","train"
"21161","train"
"21162","test"
"21163","train"
"21164","test"
"21165","train"
"21166","test"
"21167","train"
"21168","test"
"21169","test"
"21170","test"
"21171","train"
"21172","test"
"21173","test"
"21174","train"
"21175","train"
"21176","train"
"21177","train"
"21178","test"
"21179","train"
"21180","train"
"21181","test"
"21182","test"
"21183","train"
"21184","train"
"21185","test"
"21186","train"
"21187","train"
"21188","test"
"21189","test"
"21190","train"
"21191","train"
"21192","train"
"21193","test"
"21194","test"
"21195","train"
"21196","train"
"21197","train"
"21198","train"
"21199","train"
"21200","test"
"21201","test"
"21202","test"
"21203","test"
"21204","test"
"21205","train"
"21206","train"
"21207","train"
"21208","train"
"21209","train"
"21210","train"
"21211","test"
"21212","train"
"21213","train"
"21214","train"
"21215","train"
"21216","train"
"21217","train"
"21218","train"
"21219","train"
"21220","train"
"21221","train"
"21222","train"
"21223","test"
"21224","train"
"21225","test"
"21226","train"
"21227","test"
"21228","train"
"21229","train"
"21230","test"
"21231","train"
"21232","train"
"21233","train"
"21234","train"
"21235","test"
"21236","train"
"21237","train"
"21238","train"
"21239","train"
"21240","train"
"21241","train"
"21242","train"
"21243","test"
"21244","train"
"21245","train"
"21246","train"
"21247","test"
"21248","train"
"21249","train"
"21250","train"
"21251","train"
"21252","test"
"21253","test"
"21254","train"
"21255","train"
"21256","train"
"21257","train"
"21258","train"
"21259","train"
"21260","train"
"21261","train"
"21262","train"
"21263","test"
"21264","train"
"21265","train"
"21266","train"
"21267","train"
"21268","test"
"21269","train"
"21270","train"
"21271","train"
"21272","test"
"21273","test"
"21274","train"
"21275","test"
"21276","train"
"21277","test"
"21278","train"
"21279","test"
"21280","train"
"21281","train"
"21282","train"
"21283","train"
"21284","train"
"21285","train"
"21286","test"
"21287","train"
"21288","train"
"21289","test"
"21290","train"
"21291","test"
"21292","train"
"21293","train"
"21294","train"
"21295","test"
"21296","train"
"21297","train"
"21298","train"
"21299","test"
"21300","test"
"21301","train"
"21302","train"
"21303","train"
"21304","train"
"21305","train"
"21306","train"
"21307","train"
"21308","test"
"21309","train"
"21310","train"
"21311","test"
"21312","test"
"21313","test"
"21314","test"
"21315","test"
"21316","train"
"21317","test"
"21318","test"
"21319","test"
"21320","train"
"21321","train"
"21322","train"
"21323","test"
"21324","train"
"21325","train"
"21326","train"
"21327","test"
"21328","train"
"21329","train"
"21330","test"
"21331","train"
"21332","train"
"21333","train"
"21334","train"
"21335","test"
"21336","test"
"21337","train"
"21338","train"
"21339","test"
"21340","test"
"21341","test"
"21342","train"
"21343","train"
"21344","test"
"21345","train"
"21346","train"
"21347","test"
"21348","train"
"21349","test"
"21350","train"
"21351","test"
"21352","train"
"21353","train"
"21354","train"
"21355","train"
"21356","train"
"21357","test"
"21358","test"
"21359","train"
"21360","test"
"21361","train"
"21362","test"
"21363","test"
"21364","train"
"21365","test"
"21366","train"
"21367","test"
"21368","test"
"21369","train"
"21370","train"
"21371","test"
"21372","train"
"21373","train"
"21374","train"
"21375","train"
"21376","test"
"21377","train"
"21378","train"
"21379","test"
"21380","train"
"21381","train"
"21382","train"
"21383","train"
"21384","train"
"21385","train"
"21386","test"
"21387","test"
"21388","test"
"21389","test"
"21390","train"
"21391","train"
"21392","train"
"21393","train"
"21394","train"
"21395","train"
"21396","train"
"21397","train"
"21398","train"
"21399","train"
"21400","test"
"21401","train"
"21402","train"
"21403","train"
"21404","test"
"21405","test"
"21406","train"
"21407","train"
"21408","test"
"21409","train"
"21410","test"
"21411","train"
"21412","train"
"21413","train"
"21414","train"
"21415","train"
"21416","train"
"21417","train"
"21418","train"
"21419","test"
"21420","test"
"21421","test"
"21422","train"
"21423","train"
"21424","train"
"21425","train"
"21426","train"
"21427","train"
"21428","test"
"21429","test"
"21430","train"
"21431","test"
"21432","train"
"21433","train"
"21434","train"
"21435","train"
"21436","train"
"21437","train"
"21438","test"
"21439","test"
"21440","train"
"21441","train"
"21442","train"
"21443","train"
"21444","train"
"21445","test"
"21446","train"
"21447","train"
"21448","test"
"21449","test"
"21450","train"
"21451","test"
"21452","train"
"21453","test"
"21454","train"
"21455","train"
"21456","train"
"21457","train"
"21458","test"
"21459","train"
"21460","train"
"21461","test"
"21462","train"
"21463","train"
"21464","train"
"21465","train"
"21466","train"
"21467","train"
"21468","train"
"21469","train"
"21470","train"
"21471","train"
"21472","train"
"21473","train"
"21474","train"
"21475","train"
"21476","test"
"21477","train"
"21478","test"
"21479","test"
"21480","test"
"21481","train"
"21482","test"
"21483","train"
"21484","train"
"21485","train"
"21486","test"
"21487","train"
"21488","train"
"21489","test"
"21490","test"
"21491","test"
"21492","train"
"21493","train"
"21494","test"
"21495","train"
"21496","test"
"21497","test"
"21498","train"
"21499","test"
"21500","train"
"21501","train"
"21502","test"
"21503","train"
"21504","train"
"21505","train"
"21506","train"
"21507","train"
"21508","train"
"21509","train"
"21510","train"
"21511","train"
"21512","train"
"21513","train"
"21514","train"
"21515","train"
"21516","test"
"21517","train"
"21518","test"
"21519","train"
"21520","test"
"21521","train"
"21522","test"
"21523","test"
"21524","train"
"21525","train"
"21526","train"
"21527","train"
"21528","test"
"21529","test"
"21530","train"
"21531","train"
"21532","test"
"21533","test"
"21534","train"
"21535","train"
"21536","train"
"21537","train"
"21538","train"
"21539","test"
"21540","test"
"21541","train"
"21542","train"
"21543","train"
"21544","train"
"21545","train"
"21546","train"
"21547","train"
"21548","train"
"21549","train"
"21550","test"
"21551","train"
"21552","train"
"21553","train"
"21554","train"
"21555","test"
"21556","train"
"21557","train"
"21558","train"
"21559","train"
